date,province,max_temp,min_temp,wx,precip
04/02/2021,Kon Tum,33,16,Clear,0.0
05/02/2021,Kon Tum,33,17,Clear,0.0
06/02/2021,Kon Tum,34,18,Clear,0.0
07/02/2021,Kon Tum,33,19,Clear,0.0
08/02/2021,Kon Tum,33,21,Clear,0.0
09/02/2021,Kon Tum,32,20,Clear,0.1
10/02/2021,Kon Tum,28,20,Clear,1.06
11/02/2021,Kon Tum,32,17,Clear,1.06
12/02/2021,Kon Tum,32,16,Clear,1.06
13/02/2021,Kon Tum,33,16,Clear,1.06
14/02/2021,Kon Tum,33,17,Clear,1.06
15/02/2021,Kon Tum,33,17,Clear,1.06
16/02/2021,Kon Tum,35,18,Clear,1.06
17/02/2021,Kon Tum,32,18,Clear,1.06
18/02/2021,Kon Tum,31,17,Clear,1.06
19/02/2021,Kon Tum,31,17,Clear,1.06
20/02/2021,Kon Tum,33,15,Clear,1.06
21/02/2021,Kon Tum,34,15,Clear,1.06
22/02/2021,Kon Tum,35,17,Clear,1.06
23/02/2021,Kon Tum,36,19,Clear,1.06
24/02/2021,Kon Tum,36,19,Clear,1.06
25/02/2021,Kon Tum,35,21,Clear,1.06
26/02/2021,Kon Tum,36,22,Clear,1.06
27/02/2021,Kon Tum,36,22,Clear,1.06
28/02/2021,Kon Tum,36,22,Clear,1.06
01/01/2021,Kon Tum,27,17,Partly Cloudy,0.0
02/01/2021,Kon Tum,30,16,Partly Cloudy,0.0
03/01/2021,Kon Tum,31,17,Partly Cloudy,0.0
04/01/2021,Kon Tum,31,18,Partly Cloudy,0.0
05/01/2021,Kon Tum,32,20,Partly Cloudy,0.0
06/01/2021,Kon Tum,32,19,Partly Cloudy,0.0
07/01/2021,Kon Tum,32,19,Partly Cloudy,0.0
08/01/2021,Kon Tum,30,19,Partly Cloudy,0.0
09/01/2021,Kon Tum,28,16,Partly Cloudy,0.0
10/01/2021,Kon Tum,29,15,Partly Cloudy,0.0
11/01/2021,Kon Tum,27,15,Partly Cloudy,0.0
12/01/2021,Kon Tum,26,13,Partly Cloudy,0.0
13/01/2021,Kon Tum,28,12,Partly Cloudy,0.0
14/01/2021,Kon Tum,30,13,Partly Cloudy,0.0
15/01/2021,Kon Tum,32,15,Partly Cloudy,0.0
16/01/2021,Kon Tum,31,16,Partly Cloudy,0.0
17/01/2021,Kon Tum,28,17,Partly Cloudy,0.0
18/01/2021,Kon Tum,27,16,Partly Cloudy,0.0
19/01/2021,Kon Tum,29,13,Partly Cloudy,0.0
20/01/2021,Kon Tum,31,15,Partly Cloudy,0.0
21/01/2021,Kon Tum,32,17,Partly Cloudy,0.0
22/01/2021,Kon Tum,33,18,Partly Cloudy,0.0
23/01/2021,Kon Tum,33,19,Partly Cloudy,0.0
24/01/2021,Kon Tum,33,20,Partly Cloudy,0.0
25/01/2021,Kon Tum,35,20,Partly Cloudy,0.0
26/01/2021,Kon Tum,34,20,Partly Cloudy,0.0
27/01/2021,Kon Tum,35,20,Partly Cloudy,0.0
28/01/2021,Kon Tum,32,21,Partly Cloudy,0.0
29/01/2021,Kon Tum,31,18,Partly Cloudy,0.0
30/01/2021,Kon Tum,32,17,Partly Cloudy,0.0
31/01/2021,Kon Tum,32,17,Partly Cloudy,0.0
01/12/2020,Kon Tum,32,22,Cloudy,0.0
02/12/2020,Kon Tum,31,22,Cloudy,0.0
03/12/2020,Kon Tum,30,20,Cloudy,0.0
04/12/2020,Kon Tum,28,18,Cloudy,0.0
05/12/2020,Kon Tum,29,17,Cloudy,0.0
06/12/2020,Kon Tum,30,18,Cloudy,0.0
07/12/2020,Kon Tum,32,18,Cloudy,0.0
08/12/2020,Kon Tum,31,20,Cloudy,0.0
09/12/2020,Kon Tum,31,19,Cloudy,0.0
10/12/2020,Kon Tum,31,21,Cloudy,0.0
11/12/2020,Kon Tum,33,21,Cloudy,0.0
12/12/2020,Kon Tum,33,22,Cloudy,0.0
13/12/2020,Kon Tum,32,22,Cloudy,0.0
14/12/2020,Kon Tum,33,23,Cloudy,0.0
15/12/2020,Kon Tum,32,23,Cloudy,0.0
16/12/2020,Kon Tum,32,22,Cloudy,0.0
17/12/2020,Kon Tum,31,21,Cloudy,0.0
18/12/2020,Kon Tum,31,20,Cloudy,0.0
19/12/2020,Kon Tum,30,20,Cloudy,0.0
20/12/2020,Kon Tum,28,18,Cloudy,0.0
21/12/2020,Kon Tum,27,18,Cloudy,0.0
22/12/2020,Kon Tum,29,18,Cloudy,0.0
23/12/2020,Kon Tum,31,19,Cloudy,0.0
24/12/2020,Kon Tum,32,20,Cloudy,0.0
25/12/2020,Kon Tum,32,21,Cloudy,0.0
26/12/2020,Kon Tum,32,21,Cloudy,0.0
27/12/2020,Kon Tum,33,21,Cloudy,0.0
28/12/2020,Kon Tum,34,21,Cloudy,0.0
29/12/2020,Kon Tum,33,21,Cloudy,0.0
30/12/2020,Kon Tum,30,19,Cloudy,0.0
31/12/2020,Kon Tum,28,19,Cloudy,0.0
01/11/2020,Kon Tum,32,23,Partly Cloudy,0.0
02/11/2020,Kon Tum,31,22,Partly Cloudy,0.0
03/11/2020,Kon Tum,31,21,Partly Cloudy,0.0
04/11/2020,Kon Tum,31,21,Partly Cloudy,0.0
05/11/2020,Kon Tum,29,21,Partly Cloudy,0.0
06/11/2020,Kon Tum,28,22,Partly Cloudy,0.07
07/11/2020,Kon Tum,32,23,Partly Cloudy,0.07
08/11/2020,Kon Tum,31,21,Partly Cloudy,0.07
09/11/2020,Kon Tum,30,22,Partly Cloudy,0.07
10/11/2020,Kon Tum,26,22,Partly Cloudy,0.1
11/11/2020,Kon Tum,29,22,Partly Cloudy,0.1
12/11/2020,Kon Tum,32,22,Partly Cloudy,0.1
13/11/2020,Kon Tum,31,20,Partly Cloudy,0.1
14/11/2020,Kon Tum,30,19,Partly Cloudy,0.1
15/11/2020,Kon Tum,28,21,Partly Cloudy,0.1
16/11/2020,Kon Tum,32,21,Partly Cloudy,0.1
17/11/2020,Kon Tum,33,21,Partly Cloudy,0.1
18/11/2020,Kon Tum,33,22,Partly Cloudy,0.1
19/11/2020,Kon Tum,33,23,Partly Cloudy,0.1
20/11/2020,Kon Tum,33,23,Partly Cloudy,0.1
21/11/2020,Kon Tum,33,23,Partly Cloudy,0.1
22/11/2020,Kon Tum,33,23,Partly Cloudy,0.1
23/11/2020,Kon Tum,33,21,Partly Cloudy,0.1
24/11/2020,Kon Tum,33,21,Partly Cloudy,0.1
25/11/2020,Kon Tum,33,22,Partly Cloudy,0.1
26/11/2020,Kon Tum,32,21,Partly Cloudy,0.1
27/11/2020,Kon Tum,32,21,Partly Cloudy,0.1
28/11/2020,Kon Tum,31,21,Partly Cloudy,0.1
29/11/2020,Kon Tum,29,23,Partly Cloudy,0.1
30/11/2020,Kon Tum,28,23,Partly Cloudy,0.1
01/10/2020,Kon Tum,32,24,Mostly Cloudy,0.27
02/10/2020,Kon Tum,33,24,Mostly Cloudy,0.71
03/10/2020,Kon Tum,31,25,Mostly Cloudy,1.01
04/10/2020,Kon Tum,32,24,Mostly Cloudy,1.27
05/10/2020,Kon Tum,32,24,Mostly Cloudy,2.48
06/10/2020,Kon Tum,32,23,Mostly Cloudy,2.56
07/10/2020,Kon Tum,29,24,Mostly Cloudy,3.47
08/10/2020,Kon Tum,30,24,Mostly Cloudy,4.49
09/10/2020,Kon Tum,30,24,Mostly Cloudy,5.53
10/10/2020,Kon Tum,30,24,Mostly Cloudy,6.73
11/10/2020,Kon Tum,25,23,Mostly Cloudy,9.55
12/10/2020,Kon Tum,28,22,Mostly Cloudy,10.23
13/10/2020,Kon Tum,29,23,Mostly Cloudy,10.49
14/10/2020,Kon Tum,30,23,Mostly Cloudy,10.66
15/10/2020,Kon Tum,31,24,Mostly Cloudy,16.0
16/10/2020,Kon Tum,28,24,Mostly Cloudy,19.07
17/10/2020,Kon Tum,26,23,Mostly Cloudy,27.1
18/10/2020,Kon Tum,27,23,Mostly Cloudy,31.14
19/10/2020,Kon Tum,28,23,Mostly Cloudy,31.44
20/10/2020,Kon Tum,30,23,Mostly Cloudy,32.02
21/10/2020,Kon Tum,31,22,Mostly Cloudy,32.02
22/10/2020,Kon Tum,31,20,Mostly Cloudy,32.02
23/10/2020,Kon Tum,31,20,Mostly Cloudy,32.02
24/10/2020,Kon Tum,31,20,Mostly Cloudy,32.02
25/10/2020,Kon Tum,28,22,Mostly Cloudy,32.02
26/10/2020,Kon Tum,31,21,Mostly Cloudy,32.02
27/10/2020,Kon Tum,31,22,Mostly Cloudy,32.02
28/10/2020,Kon Tum,23,22,Mostly Cloudy,41.7
29/10/2020,Kon Tum,27,22,Mostly Cloudy,42.34
30/10/2020,Kon Tum,32,22,Mostly Cloudy,42.34
31/10/2020,Kon Tum,32,23,Mostly Cloudy,42.34
01/09/2020,Kon Tum,33,24,Rain Shower,0.12
02/09/2020,Kon Tum,33,24,Rain Shower,0.3
03/09/2020,Kon Tum,34,24,Rain Shower,1.06
04/09/2020,Kon Tum,33,25,Rain Shower,1.06
05/09/2020,Kon Tum,33,25,Rain Shower,1.09
06/09/2020,Kon Tum,32,25,Rain Shower,1.19
07/09/2020,Kon Tum,33,24,Rain Shower,1.19
08/09/2020,Kon Tum,35,25,Rain Shower,1.19
09/09/2020,Kon Tum,34,25,Rain Shower,1.27
10/09/2020,Kon Tum,33,24,Rain Shower,1.34
11/09/2020,Kon Tum,33,24,Rain Shower,1.37
12/09/2020,Kon Tum,33,24,Rain Shower,1.75
13/09/2020,Kon Tum,33,24,Rain Shower,1.75
14/09/2020,Kon Tum,33,23,Rain Shower,2.0
15/09/2020,Kon Tum,32,23,Rain Shower,2.23
16/09/2020,Kon Tum,33,24,Rain Shower,2.26
17/09/2020,Kon Tum,30,25,Rain Shower,6.07
18/09/2020,Kon Tum,26,23,Rain Shower,13.0
19/09/2020,Kon Tum,28,23,Rain Shower,15.26
20/09/2020,Kon Tum,30,23,Rain Shower,15.62
21/09/2020,Kon Tum,32,23,Rain Shower,15.62
22/09/2020,Kon Tum,32,24,Rain Shower,15.67
23/09/2020,Kon Tum,33,24,Rain Shower,15.69
24/09/2020,Kon Tum,33,24,Rain Shower,16.07
25/09/2020,Kon Tum,31,24,Rain Shower,16.56
26/09/2020,Kon Tum,31,23,Rain Shower,16.56
27/09/2020,Kon Tum,32,24,Rain Shower,17.34
28/09/2020,Kon Tum,33,24,Rain Shower,18.31
29/09/2020,Kon Tum,31,24,Rain Shower,18.36
30/09/2020,Kon Tum,31,24,Rain Shower,18.69
01/08/2020,Kon Tum,26,24,Showers in the Vicinity,12.95
02/08/2020,Kon Tum,28,24,Showers in the Vicinity,14.7
03/08/2020,Kon Tum,29,24,Showers in the Vicinity,15.74
04/08/2020,Kon Tum,30,24,Showers in the Vicinity,16.91
05/08/2020,Kon Tum,31,25,Showers in the Vicinity,17.78
06/08/2020,Kon Tum,32,25,Showers in the Vicinity,18.26
07/08/2020,Kon Tum,33,24,Showers in the Vicinity,18.82
08/08/2020,Kon Tum,31,24,Showers in the Vicinity,19.17
09/08/2020,Kon Tum,31,24,Showers in the Vicinity,19.53
10/08/2020,Kon Tum,31,24,Showers in the Vicinity,19.73
11/08/2020,Kon Tum,31,24,Showers in the Vicinity,21.92
12/08/2020,Kon Tum,30,24,Showers in the Vicinity,22.32
13/08/2020,Kon Tum,30,24,Showers in the Vicinity,25.19
14/08/2020,Kon Tum,30,24,Showers in the Vicinity,25.57
15/08/2020,Kon Tum,32,24,Showers in the Vicinity,25.95
16/08/2020,Kon Tum,32,23,Showers in the Vicinity,26.13
17/08/2020,Kon Tum,32,23,Showers in the Vicinity,26.33
18/08/2020,Kon Tum,32,24,Showers in the Vicinity,26.41
19/08/2020,Kon Tum,30,24,Showers in the Vicinity,26.46
20/08/2020,Kon Tum,30,23,Showers in the Vicinity,27.17
21/08/2020,Kon Tum,30,23,Showers in the Vicinity,28.24
22/08/2020,Kon Tum,31,23,Showers in the Vicinity,28.32
23/08/2020,Kon Tum,32,23,Showers in the Vicinity,28.37
24/08/2020,Kon Tum,33,24,Showers in the Vicinity,28.37
25/08/2020,Kon Tum,34,24,Showers in the Vicinity,28.37
26/08/2020,Kon Tum,34,25,Showers in the Vicinity,28.37
27/08/2020,Kon Tum,31,25,Showers in the Vicinity,28.42
28/08/2020,Kon Tum,31,24,Showers in the Vicinity,28.98
29/08/2020,Kon Tum,32,23,Showers in the Vicinity,28.98
30/08/2020,Kon Tum,32,24,Showers in the Vicinity,28.98
31/08/2020,Kon Tum,32,24,Showers in the Vicinity,29.1
01/07/2020,Kon Tum,28,24,Rain,2.36
02/07/2020,Kon Tum,30,24,Rain,9.11
03/07/2020,Kon Tum,30,24,Rain,10.82
04/07/2020,Kon Tum,31,24,Rain,10.92
05/07/2020,Kon Tum,32,24,Rain,10.94
06/07/2020,Kon Tum,32,25,Rain,11.37
07/07/2020,Kon Tum,33,25,Rain,11.37
08/07/2020,Kon Tum,34,25,Rain,11.37
09/07/2020,Kon Tum,35,25,Rain,11.37
10/07/2020,Kon Tum,34,25,Rain,11.37
11/07/2020,Kon Tum,34,25,Rain,11.37
12/07/2020,Kon Tum,33,25,Rain,11.4
13/07/2020,Kon Tum,33,25,Rain,11.53
14/07/2020,Kon Tum,33,25,Rain,11.83
15/07/2020,Kon Tum,33,24,Rain,11.83
16/07/2020,Kon Tum,32,25,Rain,11.83
17/07/2020,Kon Tum,33,25,Rain,11.83
18/07/2020,Kon Tum,34,25,Rain,11.83
19/07/2020,Kon Tum,34,25,Rain,11.83
20/07/2020,Kon Tum,34,25,Rain,12.09
21/07/2020,Kon Tum,34,24,Rain,12.11
22/07/2020,Kon Tum,32,24,Rain,12.39
23/07/2020,Kon Tum,34,24,Rain,12.82
24/07/2020,Kon Tum,32,24,Rain,13.05
25/07/2020,Kon Tum,35,24,Rain,13.05
26/07/2020,Kon Tum,35,25,Rain,13.18
27/07/2020,Kon Tum,34,25,Rain,13.18
28/07/2020,Kon Tum,33,25,Rain,13.23
29/07/2020,Kon Tum,33,24,Rain,13.43
30/07/2020,Kon Tum,33,25,Rain,15.18
31/07/2020,Kon Tum,29,25,Rain,25.19
01/06/2020,Kon Tum,33,26,Mostly Cloudy,0.12
02/06/2020,Kon Tum,33,25,Mostly Cloudy,0.12
03/06/2020,Kon Tum,34,25,Mostly Cloudy,0.12
04/06/2020,Kon Tum,33,25,Mostly Cloudy,0.12
05/06/2020,Kon Tum,33,26,Mostly Cloudy,0.15
06/06/2020,Kon Tum,34,26,Mostly Cloudy,0.15
07/06/2020,Kon Tum,33,25,Mostly Cloudy,0.22
08/06/2020,Kon Tum,35,25,Mostly Cloudy,0.22
09/06/2020,Kon Tum,36,25,Mostly Cloudy,0.22
10/06/2020,Kon Tum,34,25,Mostly Cloudy,0.33
11/06/2020,Kon Tum,33,25,Mostly Cloudy,0.5
12/06/2020,Kon Tum,35,25,Mostly Cloudy,0.55
13/06/2020,Kon Tum,34,25,Mostly Cloudy,0.99
14/06/2020,Kon Tum,31,25,Mostly Cloudy,1.14
15/06/2020,Kon Tum,31,25,Mostly Cloudy,2.03
16/06/2020,Kon Tum,30,24,Mostly Cloudy,3.02
17/06/2020,Kon Tum,30,24,Mostly Cloudy,3.17
18/06/2020,Kon Tum,32,23,Mostly Cloudy,3.17
19/06/2020,Kon Tum,34,24,Mostly Cloudy,3.17
20/06/2020,Kon Tum,35,25,Mostly Cloudy,3.17
21/06/2020,Kon Tum,33,25,Mostly Cloudy,3.2
22/06/2020,Kon Tum,35,25,Mostly Cloudy,3.2
23/06/2020,Kon Tum,34,25,Mostly Cloudy,3.2
24/06/2020,Kon Tum,35,25,Mostly Cloudy,3.2
25/06/2020,Kon Tum,34,26,Mostly Cloudy,3.22
26/06/2020,Kon Tum,33,25,Mostly Cloudy,3.25
27/06/2020,Kon Tum,33,25,Mostly Cloudy,3.25
28/06/2020,Kon Tum,32,25,Mostly Cloudy,3.27
29/06/2020,Kon Tum,30,24,Mostly Cloudy,3.37
30/06/2020,Kon Tum,30,24,Mostly Cloudy,3.96
01/05/2020,Kon Tum,39,26,Partly Cloudy,0.0
02/05/2020,Kon Tum,38,24,Partly Cloudy,0.05
03/05/2020,Kon Tum,37,26,Partly Cloudy,0.05
04/05/2020,Kon Tum,37,27,Partly Cloudy,0.05
05/05/2020,Kon Tum,38,27,Partly Cloudy,0.05
06/05/2020,Kon Tum,37,28,Partly Cloudy,0.05
07/05/2020,Kon Tum,38,27,Partly Cloudy,0.05
08/05/2020,Kon Tum,37,27,Partly Cloudy,0.1
09/05/2020,Kon Tum,38,27,Partly Cloudy,0.12
10/05/2020,Kon Tum,39,28,Partly Cloudy,0.12
11/05/2020,Kon Tum,38,27,Partly Cloudy,0.12
12/05/2020,Kon Tum,39,26,Partly Cloudy,0.15
13/05/2020,Kon Tum,38,26,Partly Cloudy,0.15
14/05/2020,Kon Tum,37,26,Partly Cloudy,0.15
15/05/2020,Kon Tum,37,27,Partly Cloudy,0.43
16/05/2020,Kon Tum,37,27,Partly Cloudy,0.45
17/05/2020,Kon Tum,33,26,Partly Cloudy,0.45
18/05/2020,Kon Tum,35,26,Partly Cloudy,0.45
19/05/2020,Kon Tum,33,26,Partly Cloudy,0.5
20/05/2020,Kon Tum,36,26,Partly Cloudy,0.53
21/05/2020,Kon Tum,33,26,Partly Cloudy,0.63
22/05/2020,Kon Tum,35,27,Partly Cloudy,0.63
23/05/2020,Kon Tum,35,26,Partly Cloudy,1.06
24/05/2020,Kon Tum,33,26,Partly Cloudy,1.19
25/05/2020,Kon Tum,33,26,Partly Cloudy,1.27
26/05/2020,Kon Tum,33,26,Partly Cloudy,2.71
27/05/2020,Kon Tum,34,26,Partly Cloudy,2.89
28/05/2020,Kon Tum,33,25,Partly Cloudy,2.89
29/05/2020,Kon Tum,31,25,Partly Cloudy,3.17
30/05/2020,Kon Tum,32,25,Partly Cloudy,3.45
31/05/2020,Kon Tum,35,25,Partly Cloudy,3.45
01/04/2020,Kon Tum,37,26,Fair,0.02
02/04/2020,Kon Tum,37,25,Fair,0.1
03/04/2020,Kon Tum,38,25,Fair,0.12
04/04/2020,Kon Tum,38,25,Fair,0.12
05/04/2020,Kon Tum,38,25,Fair,0.12
06/04/2020,Kon Tum,37,25,Fair,0.15
07/04/2020,Kon Tum,34,25,Fair,0.35
08/04/2020,Kon Tum,36,25,Fair,0.35
09/04/2020,Kon Tum,36,24,Fair,0.35
10/04/2020,Kon Tum,36,25,Fair,0.35
11/04/2020,Kon Tum,35,25,Fair,0.35
12/04/2020,Kon Tum,36,25,Fair,0.45
13/04/2020,Kon Tum,33,24,Fair,0.45
14/04/2020,Kon Tum,35,23,Fair,0.45
15/04/2020,Kon Tum,36,23,Fair,0.53
16/04/2020,Kon Tum,36,25,Fair,0.53
17/04/2020,Kon Tum,36,25,Fair,0.53
18/04/2020,Kon Tum,36,25,Fair,0.53
19/04/2020,Kon Tum,37,25,Fair,0.53
20/04/2020,Kon Tum,38,26,Fair,0.53
21/04/2020,Kon Tum,38,26,Fair,0.53
22/04/2020,Kon Tum,38,27,Fair,0.53
23/04/2020,Kon Tum,38,26,Fair,0.53
24/04/2020,Kon Tum,36,25,Fair,0.53
25/04/2020,Kon Tum,37,24,Fair,0.53
26/04/2020,Kon Tum,36,25,Fair,0.53
27/04/2020,Kon Tum,36,25,Fair,0.53
28/04/2020,Kon Tum,37,24,Fair,0.53
29/04/2020,Kon Tum,38,24,Fair,0.55
30/04/2020,Kon Tum,39,25,Fair,0.55
01/03/2020,Kon Tum,38,21,Clear,0.0
02/03/2020,Kon Tum,38,22,Clear,0.0
03/03/2020,Kon Tum,37,23,Clear,0.0
04/03/2020,Kon Tum,36,23,Clear,0.0
05/03/2020,Kon Tum,36,24,Clear,0.02
06/03/2020,Kon Tum,36,23,Clear,0.02
07/03/2020,Kon Tum,37,23,Clear,0.02
08/03/2020,Kon Tum,38,24,Clear,0.02
09/03/2020,Kon Tum,38,25,Clear,0.02
10/03/2020,Kon Tum,39,25,Clear,0.02
11/03/2020,Kon Tum,38,25,Clear,0.02
12/03/2020,Kon Tum,39,25,Clear,0.02
13/03/2020,Kon Tum,40,26,Clear,0.02
14/03/2020,Kon Tum,39,26,Clear,0.02
15/03/2020,Kon Tum,38,25,Clear,0.02
16/03/2020,Kon Tum,38,23,Clear,0.02
17/03/2020,Kon Tum,37,25,Clear,0.05
18/03/2020,Kon Tum,36,25,Clear,0.07
19/03/2020,Kon Tum,36,24,Clear,0.07
20/03/2020,Kon Tum,36,25,Clear,0.07
21/03/2020,Kon Tum,37,23,Clear,0.07
22/03/2020,Kon Tum,37,24,Clear,0.07
23/03/2020,Kon Tum,37,25,Clear,0.07
24/03/2020,Kon Tum,36,25,Clear,0.07
25/03/2020,Kon Tum,37,24,Clear,0.07
26/03/2020,Kon Tum,37,24,Clear,0.07
27/03/2020,Kon Tum,37,25,Clear,0.07
28/03/2020,Kon Tum,38,26,Clear,0.07
29/03/2020,Kon Tum,37,26,Clear,0.07
30/03/2020,Kon Tum,37,26,Clear,0.1
31/03/2020,Kon Tum,38,27,Clear,0.1
01/02/2020,Kon Tum,32,17,Partly Cloudy,0.0
02/02/2020,Kon Tum,33,17,Partly Cloudy,0.0
03/02/2020,Kon Tum,34,17,Partly Cloudy,0.0
04/02/2020,Kon Tum,35,18,Partly Cloudy,0.0
05/02/2020,Kon Tum,34,18,Partly Cloudy,0.0
06/02/2020,Kon Tum,35,17,Partly Cloudy,0.0
07/02/2020,Kon Tum,36,18,Partly Cloudy,0.0
08/02/2020,Kon Tum,34,18,Partly Cloudy,0.0
09/02/2020,Kon Tum,33,19,Partly Cloudy,0.0
10/02/2020,Kon Tum,32,20,Partly Cloudy,0.0
11/02/2020,Kon Tum,35,21,Partly Cloudy,0.0
12/02/2020,Kon Tum,36,22,Partly Cloudy,0.0
13/02/2020,Kon Tum,35,23,Partly Cloudy,0.0
14/02/2020,Kon Tum,35,23,Partly Cloudy,0.0
15/02/2020,Kon Tum,36,22,Partly Cloudy,0.0
16/02/2020,Kon Tum,37,23,Partly Cloudy,0.0
17/02/2020,Kon Tum,33,22,Partly Cloudy,0.0
18/02/2020,Kon Tum,32,19,Partly Cloudy,0.0
19/02/2020,Kon Tum,33,18,Partly Cloudy,0.0
20/02/2020,Kon Tum,34,17,Partly Cloudy,0.0
21/02/2020,Kon Tum,33,18,Partly Cloudy,0.0
22/02/2020,Kon Tum,33,18,Partly Cloudy,0.0
23/02/2020,Kon Tum,34,17,Partly Cloudy,0.0
24/02/2020,Kon Tum,35,16,Partly Cloudy,0.0
25/02/2020,Kon Tum,37,17,Partly Cloudy,0.0
26/02/2020,Kon Tum,37,19,Partly Cloudy,0.0
27/02/2020,Kon Tum,36,20,Partly Cloudy,0.0
28/02/2020,Kon Tum,37,20,Partly Cloudy,0.0
29/02/2020,Kon Tum,37,20,Partly Cloudy,0.0
01/01/2020,Kon Tum,33,20,Partly Cloudy,0.0
02/01/2020,Kon Tum,33,20,Partly Cloudy,0.0
03/01/2020,Kon Tum,34,21,Partly Cloudy,0.0
04/01/2020,Kon Tum,32,20,Partly Cloudy,0.0
05/01/2020,Kon Tum,33,18,Partly Cloudy,0.0
06/01/2020,Kon Tum,33,18,Partly Cloudy,0.0
07/01/2020,Kon Tum,35,18,Partly Cloudy,0.0
08/01/2020,Kon Tum,34,22,Partly Cloudy,0.0
09/01/2020,Kon Tum,35,21,Partly Cloudy,0.0
10/01/2020,Kon Tum,35,21,Partly Cloudy,0.0
11/01/2020,Kon Tum,34,22,Partly Cloudy,0.0
12/01/2020,Kon Tum,33,21,Partly Cloudy,0.0
13/01/2020,Kon Tum,33,19,Partly Cloudy,0.0
14/01/2020,Kon Tum,33,18,Partly Cloudy,0.0
15/01/2020,Kon Tum,33,17,Partly Cloudy,0.0
16/01/2020,Kon Tum,35,18,Partly Cloudy,0.0
17/01/2020,Kon Tum,34,19,Partly Cloudy,0.0
18/01/2020,Kon Tum,34,19,Partly Cloudy,0.0
19/01/2020,Kon Tum,34,19,Partly Cloudy,0.0
20/01/2020,Kon Tum,33,19,Partly Cloudy,0.0
21/01/2020,Kon Tum,35,19,Partly Cloudy,0.0
22/01/2020,Kon Tum,36,20,Partly Cloudy,0.0
23/01/2020,Kon Tum,36,21,Partly Cloudy,0.0
24/01/2020,Kon Tum,35,21,Partly Cloudy,0.0
25/01/2020,Kon Tum,33,20,Partly Cloudy,0.0
26/01/2020,Kon Tum,32,21,Partly Cloudy,0.0
27/01/2020,Kon Tum,31,20,Partly Cloudy,0.0
28/01/2020,Kon Tum,32,21,Partly Cloudy,0.0
29/01/2020,Kon Tum,30,20,Partly Cloudy,0.0
30/01/2020,Kon Tum,31,18,Partly Cloudy,0.0
31/01/2020,Kon Tum,31,16,Partly Cloudy,0.0
01/06/2021,Lâm Đồng,35,27,Thunder,0.0
02/06/2021,Lâm Đồng,33,26,Thunder,0.0
03/06/2021,Lâm Đồng,33,26,Thunder,0.0
04/06/2021,Lâm Đồng,36,27,Thunder,0.0
05/06/2021,Lâm Đồng,33,27,Thunder,0.0
06/06/2021,Lâm Đồng,34,25,Thunder,0.38
07/06/2021,Lâm Đồng,32,25,Thunder,0.63
08/06/2021,Lâm Đồng,31,24,Thunder,0.66
09/06/2021,Lâm Đồng,32,24,Thunder,0.66
10/06/2021,Lâm Đồng,31,25,Thunder,0.68
11/06/2021,Lâm Đồng,31,25,Thunder,0.71
12/06/2021,Lâm Đồng,31,25,Thunder,0.81
13/06/2021,Lâm Đồng,31,25,Thunder,0.96
14/06/2021,Lâm Đồng,32,26,Thunder,0.96
15/06/2021,Lâm Đồng,32,25,Thunder,0.96
16/06/2021,Lâm Đồng,33,25,Thunder,0.96
17/06/2021,Lâm Đồng,33,26,Thunder,0.96
18/06/2021,Lâm Đồng,32,25,Thunder,0.96
19/06/2021,Lâm Đồng,32,23,Thunder,0.96
20/06/2021,Lâm Đồng,32,25,Thunder,0.96
21/06/2021,Lâm Đồng,32,26,Thunder,0.96
22/06/2021,Lâm Đồng,32,26,Thunder,0.99
23/06/2021,Lâm Đồng,31,25,Thunder,1.01
24/06/2021,Lâm Đồng,33,25,Thunder,1.01
25/06/2021,Lâm Đồng,32,26,Thunder,1.01
26/06/2021,Lâm Đồng,32,26,Thunder,1.01
27/06/2021,Lâm Đồng,33,26,Thunder,1.01
28/06/2021,Lâm Đồng,33,26,Thunder,1.01
29/06/2021,Lâm Đồng,33,25,Thunder,1.01
30/06/2021,Lâm Đồng,32,25,Thunder,1.01
01/05/2021,Lâm Đồng,31,26,Partly Cloudy,0.0
02/05/2021,Lâm Đồng,32,26,Partly Cloudy,0.0
03/05/2021,Lâm Đồng,32,26,Partly Cloudy,0.0
04/05/2021,Lâm Đồng,32,26,Partly Cloudy,0.0
05/05/2021,Lâm Đồng,32,26,Partly Cloudy,0.0
06/05/2021,Lâm Đồng,32,26,Partly Cloudy,0.0
07/05/2021,Lâm Đồng,33,26,Partly Cloudy,0.0
08/05/2021,Lâm Đồng,32,26,Partly Cloudy,0.0
09/05/2021,Lâm Đồng,32,26,Partly Cloudy,0.0
10/05/2021,Lâm Đồng,33,26,Partly Cloudy,2.05
11/05/2021,Lâm Đồng,33,26,Partly Cloudy,7.49
12/05/2021,Lâm Đồng,32,27,Partly Cloudy,12.16
13/05/2021,Lâm Đồng,33,27,Partly Cloudy,12.29
14/05/2021,Lâm Đồng,32,26,Partly Cloudy,13.1
15/05/2021,Lâm Đồng,32,26,Partly Cloudy,13.38
16/05/2021,Lâm Đồng,33,26,Partly Cloudy,14.35
17/05/2021,Lâm Đồng,32,26,Partly Cloudy,14.37
18/05/2021,Lâm Đồng,33,26,Partly Cloudy,15.54
19/05/2021,Lâm Đồng,32,26,Partly Cloudy,16.2
