,article_link,headline,posted_at,is_sarcastic
143,https://babylonbee.com/news/hallelujah-keystone-xl-pipeline-to-be-repurposed-to-transport-chick-fil-a-sauce,Keystone XL Pipeline To Be Repurposed To Transport Chick-fil-A Sauce,"May 11th, 2021",1
144,https://babylonbee.com/news/reminder-applications-to-have-a-hot-dog-on-the-4th-of-july-are-due-by-friday,White House Reminds Nation That Permission Slips To Eat A Hot Dog On The 4th Of July Are Due By Friday,"May 11th, 2021",1
145,https://babylonbee.com/news/7-dangerous-books-that-could-radicalize-your-child,7 Dangerous Books That Could Radicalize Your Child,"May 11th, 2021",1
146,https://babylonbee.com/news/tebow-kaepernick-to-compete-in-epic-kneeling-contest-for-spot-on-nfl-team,"Tebow, Kaepernick To Compete In Epic Kneeling Contest For Spot On NFL Team","May 11th, 2021",1
147,https://babylonbee.com/news/biden-thankful-for-gas-crisis-to-distract-from-the-inflation-crisis-unemployment-crisis-and-border-crisis,"Biden Thankful For Gas Crisis To Distract From Inflation Crisis, Unemployment Crisis, And Border Crisis","May 11th, 2021",1
148,https://babylonbee.com/news/aoc-cries-at-indian-border-after-racist-travel-ban,AOC Cries At Taj Mahal After Racist Travel Ban,"May 11th, 2021",1
149,https://babylonbee.com/news/theres-gold-in-them-thar-hills-shouts-gavin-newsom-dressed-as-prospector-in-attempt-to-get-people-to-come-back-to-california,'There's Gold In Them Thar Hills!' Shouts Gavin Newsom Dressed As Prospector In Attempt To Bring People Back To California,"May 11th, 2021",1
150,https://babylonbee.com/news/gas-lines-have-biden-worried-about-how-carter-will-do-against-reagan,Biden Worried Gas Shortages May Hurt Carter’s Chances Against Reagan,"May 11th, 2021",1
151,https://babylonbee.com/news/doctor-criticized-for-smoker-shaming-after-telling-man-he-has-lung-cancer,Doctor Criticized For 'Smoker Shaming' After Telling Man He Has Lung Cancer,"May 10th, 2021",1
152,https://babylonbee.com/news/inconsiderate-jews-continue-to-be-alive-against-palestinians-wishes,Inconsiderate Jews Continue To Be Alive Against Palestinians' Wishes,"May 10th, 2021",1
153,https://babylonbee.com/news/ghost-of-chris-farley-appears-to-give-harsh-motivational-lecture-to-snl-cast,Angry Ghost Of Chris Farley Appears To Haunt Current Saturday Night Live Cast,"May 10th, 2021",1
154,https://babylonbee.com/news/to-honor-willie-mays-nancy-pelosi-accidentally-shares-image-of-carl-from-the-simpsons,"To Honor Willie Mays, Nancy Pelosi Accidentally Shares Image Of Carl From The Simpsons","May 10th, 2021",1
155,https://babylonbee.com/news/biden-proposes-2-trillion-bill-to-study-whats-causing-inflation-to-rise,Biden Proposes $2 Trillion Bill To Study What's Causing Inflation Rates To Rise,"May 10th, 2021",1
156,https://babylonbee.com/news/birthrates-continue-to-plunge-despite-wide-pool-of-available-men-who-are-good-at-both-video-games-and-quoting-star-wars,Birthrates Continue To Plunge Despite Wide Pool Of Available Men Who Are Good At Both Video Games And Quoting Star Wars,"May 10th, 2021",1
157,https://babylonbee.com/news/with-birthing-persons-day-over-hallmark-prepares-line-of-lawnmowing-persons-day-cards,"With Birthing Person's Day Over, Families Prepare For Lawnmowing Person's Day","May 10th, 2021",1
158,https://babylonbee.com/news/bounty-on-groot-skyrockets-due-to-spike-in-lumber-prices,Bounty On Groot Skyrockets Due To Spike In Lumber Prices,"May 10th, 2021",1
159,https://babylonbee.com/news/shame-this-woman-gave-life-to-a-beautiful-child-completely-missing-out-on-a-soul-crushing-corporate-career,"Shame: This Woman Gave Life To A Beautiful Child, Completely Missing Out On Soul-Crushing Corporate Career","May 9th, 2021",1
160,https://babylonbee.com/news/snl-cast-nervous-to-appear-on-episode-with-elon-musk-as-theyre-not-used-to-having-actual-audience,SNL Cast Getting Stage Fright As They're Not Used To Having People Tune In To Watch Them,"May 8th, 2021",1
161,https://babylonbee.com/news/columbus-day-reinstated-after-experts-learn-indigenous-peoples-only-believed-in-two-genders,Columbus Day Reinstated After Experts Learn Indigenous Peoples He Conquered Only Believed In Two Genders,"May 8th, 2021",1
162,https://babylonbee.com/news/chinese-rocket-breaks-apart-revealing-whimsical-fortune-inside,Chinese Rocket Breaks Apart Revealing Inspirational Fortune Inside,"May 7th, 2021",1
163,https://babylonbee.com/news/liberals-replace-offenstive-term-woman,Liberals Replace Offensive Term ‘Woman’ With ‘Child Factory Who Bleeds’,"May 7th, 2021",1
164,https://babylonbee.com/news/cnn-praises-joe-biden-for-efficiently-liberating-thousands-from-wage-slavery-in-first-100-days-in-office,CNN Praises Biden For Efficiently Liberating Thousands From Wage Slavery In First 100 Days In Office,"May 7th, 2021",1
165,https://babylonbee.com/news/bad-dog-major-bit-another-wh-staffer-and-gave-nuclear-codes-to-china-in-exchange-for-a-milk-bone,Bad Dog! Major Biden Gives Nuclear Codes To China In Exchange For A Milk-Bone,"May 7th, 2021",1
166,https://babylonbee.com/news/7-hilarious-your-birthing-person-jokes,Forget Yo Momma Jokes -- Here Are 7 Hilarious Yo Birthing Person Jokes,"May 7th, 2021",1
167,https://babylonbee.com/news/disney-rereleases-empire-strikes-back-with-revised-vader-line-i-am-your-non-birthing-person,"In New Cut Of Empire Strikes Back, Vader Will Now Say 'I Am Your Non-Birthing Person!'","May 7th, 2021",1
168,https://babylonbee.com/news/im-perfectly-healthy-says-biden-through-a-medium-at-a-sance,"'I’m Perfectly Healthy,' Says Joe Biden Through A Medium At A Séance","May 7th, 2021",1
169,https://babylonbee.com/news/shocking-study-finds-paying-people-not-to-work-makes-people-not-want-to-work,Shocking Study Finds Paying People Not To Work Makes People Not Want To Work,"May 7th, 2021",1
170,https://babylonbee.com/news/white-liberals-watch-in-stunned-amazement-as-black-man-acquires-id,White Liberals Watch In Amazement As Black Man Acquires ID,"May 6th, 2021",1
171,https://babylonbee.com/news/non-menstruating-partner-wishes-menstruating-partner-a-happy-birthing-persons-day,Non-Menstruating Partner Wishes Menstruating Partner A Happy Birthing Person's Day,"May 6th, 2021",1
172,https://babylonbee.com/news/to-improve-viewership-baseball-to-be-played-on-ice-with-sticks-and-a-puck-instead-of-a-ball,"To Make Game More Exciting, Baseball To Be Played On Ice With Sticks And A Puck Instead Of A Ball","May 6th, 2021",1
173,https://babylonbee.com/news/10-last-minute-mothers-day-gift-ideas-since-we-know-you-forgot,10 Last-Minute Mother's Day Gift Ideas For Your Wife Since We Know You Forgot,"May 6th, 2021",1
174,https://babylonbee.com/news/internet-inventor-al-gore-bans-trump-from-internet,Internet Inventor Al Gore Bans Trump From Internet,"May 6th, 2021",1
175,https://babylonbee.com/news/disney-to-remove-problematic-kiss-from-classic-movie-snow-white-now-to-remain-dead,"Disney To Remove Problematic Kiss From Classic Movie, Snow White Will Now Remain Dead","May 5th, 2021",1
176,https://babylonbee.com/news/snl-writers-criticize-successful-african-american-businessman,SNL Writers Denigrate Successful African-American Businessman,"May 5th, 2021",1
177,https://babylonbee.com/news/7-keys-to-being-a-feminist-husband,7 Keys To Being A Feminist Husband,"May 5th, 2021",1
178,https://babylonbee.com/news/cia-breaks-up-isis-plot-to-use-incorrect-pronouns,CIA Breaks Up ISIS Plot To Use Incorrect Pronouns,"May 5th, 2021",1
179,https://babylonbee.com/news/stacy-abrams-graciously-accepts-pulitzer-prize-for-upcoming-romance-novels,Stacey Abrams Graciously Accepts Pulitzer Prize For Upcoming Romance Novels,"May 5th, 2021",1
180,https://babylonbee.com/news/chuck-e-cheese-oversight-board-decides-to-continue-to-ban-trump-from-the-ball-pit,Chuck E. Cheese Oversight Board Decides To Continue To Ban Trump From The Ball Pit,"May 5th, 2021",1
181,https://babylonbee.com/news/cia-replaces-waterboarding-with-12-hour-lectures-on-intersectional-feminism,CIA Replaces Waterboarding With 12-Hour Lectures On Intersectional Feminism,"May 5th, 2021",1
182,https://babylonbee.com/news/dr-jill-biden-wishes-every-latinx-citizen-a-happy-cincway-du-marco,Dr. Jill Biden Wishes Every Latinx Citizen A Happy Cincway Du Marco,"May 5th, 2021",1
183,https://babylonbee.com/news/the-babylon-bee-fact-checks-these-key-statements-from-president-biden,The Babylon Bee Fact-Checks 10 Controversial Statements From President Biden,"May 4th, 2021",1
184,https://babylonbee.com/news/report-melinda-gates-filed-for-divorce-after-discovering-windows-95-launch-video,Report: Melinda Gates Filed For Divorce After Discovering Windows 95 Launch Video,"May 4th, 2021",1
185,https://babylonbee.com/news/police-shootings-drop-to-zero-after-mass-hiring-of-stormtroopers,Police Shootings Drop To Zero After Mass Hiring Of Stormtroopers,"May 4th, 2021",1
186,https://babylonbee.com/news/after-first-100-days-of-marriage-husband-receives-shaky-poll-numbers-thanks-to-executive-order-binge,Husband’s Binge Of 'Executive Actions' Leads To Shaky Poll Numbers After First 100 Days Of Marriage,"May 4th, 2021",1
187,https://babylonbee.com/news/biden-with-enough-vaccinations-im-prepared-to-authorize-sparklers-on-the-4th-of-july,"Biden: ‘With Enough Vaccinations, I’m Prepared To Authorize The Use Of Sparklers On The 4th Of July’","May 4th, 2021",1
188,https://babylonbee.com/news/23-of-galaxy-believes-they-are-more-unified-since-palpatine-became-emperor,23% Of Galaxy Believes They Are More Unified Since Palpatine Became Emperor,"May 4th, 2021",1
189,https://babylonbee.com/news/nations-baptists-begin-exodus-to-promised-land-of-dc-where-dancing-is-now-banned,Nation's Baptists Begin Exodus To Promised Land Of D.C. Where Dancing Is Now Banned,"May 4th, 2021",1
190,https://babylonbee.com/news/evangelical-flips-through-book-of-revelation-to-figure-out-when-trump-will-be-back,Evangelical Flips Through Book Of Revelation To Figure Out When Trump Will Be Back,"May 4th, 2021",1
191,https://babylonbee.com/news/10-ways-to-feel-morally-superior-to-everyone-when-masks-are-no-longer-required,10 Ways To Feel Morally Superior To Everyone When Masks Are No Longer Required,"May 3rd, 2021",1
192,https://babylonbee.com/news/weird-melinda-gates-suddenly-changes-mind-about-divorce-after-receiving-vaccine,"'I Have Changed My Mind And Do Not Want A Divorce From This Amazing Handsome Man,' Says Glossy-Eyed Melinda Gates After Receiving Vaccine","May 3rd, 2021",1
193,https://babylonbee.com/news/vaccinated-man-licks-first-doorknob-in-over-a-year,Vaccinated Man Licks First Doorknob In Over A Year,"May 3rd, 2021",1
194,https://babylonbee.com/news/if-elected-representative-pledges-to-spend-every-minute-fighting-to-get-reelected,Newly Elected Representative Pledges To Spend Every Minute Fighting To Get Reelected,"May 3rd, 2021",1
195,https://babylonbee.com/news/new-white-house-cat-to-be-named-chairman-meow,It's Official: New White House Cat To Be Named 'Chairman Meow',"May 3rd, 2021",1
196,https://babylonbee.com/news/curb-accuses-woman-of-multiple-instances-of-vehicular-assault,Curb Accuses Woman Of Multiple Instances Of Vehicular Assault,"May 3rd, 2021",1
197,https://babylonbee.com/news/biden-relocates-20000-national-guard-troops-to-inner-cities-to-snipe-menthol-cigarettes-out-of-peoples-mouths,"Biden Relocates 20,000 National Guard Troops To Inner Cities To Snipe Menthol Cigarettes Out Of People’s Mouths","May 3rd, 2021",1
198,https://babylonbee.com/news/jeopardy-bans-all-contestants-from-having-hands,Jeopardy Bans All Contestants From Having Hands,"May 3rd, 2021",1
199,https://babylonbee.com/news/couple-spends-3-hours-picking-movie-husband-will-fall-asleep-to-in-12-minutes,Couple Spends 3 Hours Picking Movie One Of Them Will Fall Asleep To In 12 Minutes,"May 1st, 2021",1
200,https://babylonbee.com/news/mlb-umpire-ejects-catcher-for-making-multiple-racist-gestures,MLB Umpire Ejects Catcher For Making Multiple Racist Gestures,"May 1st, 2021",1
201,https://babylonbee.com/news/bidens-declares-first-100-days-a-failure-as-america-still-exists,Biden Admits His First 100 Days Were A Failure Since America Hasn't Been Completely Destroyed Yet,"April 30th, 2021",1
202,https://babylonbee.com/news/elizabeth-warren-barred-from-entering-country-thanks-to-indian-travel-ban,Elizabeth Warren Barred From Entering Country Thanks To Travel Ban On Indians,"April 30th, 2021",1
203,https://babylonbee.com/news/dems-propose-fighting-obesity-by-switching-to-communism,Dems Propose Fighting Obesity By Switching To Communism,"April 30th, 2021",1
204,https://babylonbee.com/news/12-things-husbands-say-and-what-they-actually-mean,10 Common Things Your Husband Says -- And What He's Actually Thinking,"April 30th, 2021",1
205,https://babylonbee.com/news/dems-committed-to-utterly-destroying-black-mans-optimism-about-race-relations,Dems Committed To Utterly Destroying Black Man’s Optimism About Race Relations,"April 30th, 2021",1
206,https://babylonbee.com/news/civil-war-soldiers-glad-they-didnt-live-long-enough-to-experience-horrors-of-january-6-2021,Civil War Soldiers Glad They Didn't Live Long Enough To Experience Horrors Of The January 6th Capitol Riot,"April 30th, 2021",1
207,https://babylonbee.com/news/scholars-now-believe-father-abraham-spent-most-of-his-time-putting-out-oil-lamps-his-kids-left-on,Scholars Now Believe Father Abraham Spent Most Of His Time Putting Out Oil Lamps His Kids Left On,"April 30th, 2021",1
208,https://babylonbee.com/news/flintstones-vitamins-now-available-with-puberty-blockers,Flintstones Vitamins Now Available With Puberty Blockers,"April 30th, 2021",1
209,https://babylonbee.com/news/hunter-biden-relieved-after-learning-dad-only-cracking-down-on-menthol,Hunter Biden Relieved After Learning His Dad Only Cracking Down On Menthol,"April 29th, 2021",1
210,https://babylonbee.com/news/for-health-of-white-girl-community-biden-bans-pumpkin-spice-frappuccinos,"For Health Of White Girl Community, Biden Bans Pumpkin Spice Frappuccinos","April 29th, 2021",1
211,https://babylonbee.com/news/washington-post-call-biden-a-very-catholic-president-despite-shrine-to-satan-in-oval-office,Washington Post Calls Biden A 'Very Catholic President Who Worships Satan',"April 29th, 2021",1
212,https://babylonbee.com/news/worship-leader-forced-into-retirement-after-turning-30,Worship Leader Forced Into Retirement After Turning 30,"April 29th, 2021",1
213,https://babylonbee.com/news/johnson-and-johnson-rolls-out-new-no-more-clots-vaccine,Johnson And Johnson Rolls Out New 'No More Clots' Vaccine,"April 29th, 2021",1
214,https://babylonbee.com/news/dems-if-america-isnt-racist-how-do-you-explain-the-hats-were-wearing,"Dems: 'If America Isn't Racist, How Do You Explain These White Hoods We're Wearing?'","April 29th, 2021",1
215,https://babylonbee.com/news/who-are-you-where-are-my-pills-says-biden-in-dynamic-speech-echoing-all-of-americas-concerns,'Who Are You? Where Are My Pills?' Says Biden In Dynamic Speech Echoing All Of America's Concerns,"April 29th, 2021",1
216,https://babylonbee.com/news/family-buys-second-freezer-to-hold-all-the-mushy-bananas-theyre-saving-for-banana-bread,Local Family Buys Second Freezer To Hold All The Mushy Bananas They're Saving For Banana Bread,"April 28th, 2021",1
217,https://babylonbee.com/news/mattel-introduces-new-more-inclusive-card-game-unx,Inclusivity Win: 'Uno' To Be Renamed 'Unx',"April 28th, 2021",1
218,https://babylonbee.com/news/having-stolen-everything-from-your-great-grandchildren-biden-moves-on-to-your-great-great-grandchildren,"Having Stolen Everything From Your Great-Grandchildren, Democrats Move On To Your Great-Great-Grandchildren","April 28th, 2021",1
219,https://babylonbee.com/news/a-handy-guide-to-translating-your-wifes-facial-expressions,A Handy Guide To Translating Your Wife's Facial Expressions,"April 28th, 2021",1
220,https://babylonbee.com/news/israel-asks-john-kerry-to-remove-explosive-vest-before-entering-country,Israel Asks John Kerry To Remove Explosive Vest Before Entering Country,"April 28th, 2021",1
